Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
  0.00      0.03     0.00       38     0.00     0.00  std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::size() const
  0.00      0.03     0.00       38     0.00     0.00  std::stack<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> > >::size() const
  0.00      0.03     0.00       38     0.00     0.00  std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::difference_type std::operator-<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>(std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*> const&, std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*> const&)
  0.00      0.03     0.00       36     0.00     0.00  std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::_Deque_iterator(std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*> const&)
  0.00      0.03     0.00       32     0.00     0.00  std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::end()
  0.00      0.03     0.00       30     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const
  0.00      0.03     0.00       28     0.00     0.00  std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::operator*() const
  0.00      0.03     0.00       28     0.00     0.00  std::_Deque_iterator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&, AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::operator--()
  0.00      0.03     0.00       28     0.00     0.00  std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::back()
  0.00      0.03     0.00       28     0.00     0.00  std::stack<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::deque<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> > >::top()
  0.00      0.03     0.00       25     0.00     0.00  operator==(AVLTree<testing, Compare>::Iterator const&, AVLTree<testing, Compare>::Iterator const&)
  0.00      0.03     0.00       25     0.00     0.00  operator!=(AVLTree<testing, Compare>::Iterator const&, AVLTree<testing, Compare>::Iterator const&)
  0.00      0.03     0.00       24     0.00     0.00  testing::testing(int, int)
  0.00      0.03     0.00       24     0.00     0.00  void __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::destroy<AVLTree<testing, Compare>::Iterator::IteratorNodeData>(AVLTree<testing, Compare>::Iterator::IteratorNodeData*)
  0.00      0.03     0.00       24     0.00     0.00  void __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>::construct<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData>(AVLTree<testing, Compare>::Iterator::IteratorNodeData*, AVLTree<testing, Compare>::Iterator::IteratorNodeData&&)
  0.00      0.03     0.00       24     0.00     0.00  void std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::destroy<AVLTree<testing, Compare>::Iterator::IteratorNodeData>(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*)
  0.00      0.03     0.00       24     0.00     0.00  void std::allocator_traits<std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::construct<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData>(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*, AVLTree<testing, Compare>::Iterator::IteratorNodeData&&)
  0.00      0.03     0.00       24     0.00     0.00  void std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::emplace_back<AVLTree<testing, Compare>::Iterator::IteratorNodeData>(AVLTree<testing, Compare>::Iterator::IteratorNodeData&&)
  0.00      0.03     0.00       24     0.00     0.00  std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::pop_back()
  0.00      0.03     0.00       24     0.00     0.00  std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::push_back(AVLTree<testing, Compare>::Iterator::IteratorNodeData&&)
  0.00      0.03     0.00       24     0.00     0.00  std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::pop()
  0.00      0.03     0.00       24     0.00     0.00  std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::push(AVLTree<testing, Compare>::Iterator::IteratorNodeData&&)
  0.00      0.03     0.00       23     0.00     0.00  AVLTree<testing, Compare>::Iterator::operator++()
  0.00      0.03     0.00       23     0.00     0.00  AVLTree<testing, Compare>::Iterator::operator*() const
  0.00      0.03     0.00       23     0.00     0.00  std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData const&, AVLTree<testing, Compare>::Iterator::IteratorNodeData const*>::operator*() const
  0.00      0.03     0.00       23     0.00     0.00  std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::end() const
  0.00      0.03     0.00       23     0.00     0.00  std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::back() const
  0.00      0.03     0.00       23     0.00     0.00  std::stack<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::deque<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> > >::top() const
  0.00      0.03     0.00       23     0.00     0.00  std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData const&, AVLTree<testing, Compare>::Iterator::IteratorNodeData const*>::_Deque_iterator(std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData&, AVLTree<testing, Compare>::Iterator::IteratorNodeData*> const&)
  0.00      0.03     0.00       23     0.00     0.00  std::_Deque_iterator<AVLTree<testing, Compare>::Iterator::IteratorNodeData, AVLTree<testing, Compare>::Iterator::IteratorNodeData const&, AVLTree<testing, Compare>::Iterator::IteratorNodeData const*>::operator--()
  0.00      0.03     0.00       20     0.00     0.00  std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const
  0.00      0.03     0.00       18     0.00     0.00  AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&& std::forward<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>(std::remove_reference<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData>::type&)
  0.00      0.03     0.00       16     0.00     0.00  AVLTreeInternals::AVLTreeBase<testing, Compare>::Node::Node(testing, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*)
  0.00      0.03     0.00       16     0.00     0.00  AVLTreeInternals::AVLTreeBase<testing, Compare>::Node::~Node()
  0.00      0.03     0.00       16     0.00     0.00  AVLTreeInternals::AVLTreeBase<testing, Compare>::insert(testing)
  0.00      0.03     0.00       16     0.00     0.00  AVLTreeInternals::AVLTreeBase<testing, Compare>::Node* const& std::forward<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node* const&>(std::remove_reference<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node* const&>::type&)
  0.00      0.03     0.00       15     0.00     0.00  AVLTreeInternals::AVLTreeBase<testing, Compare>::balanceInsert(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*)
  0.00      0.03     0.00       12     0.00     0.00  std::remove_reference<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&>::type&& std::move<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&>(AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData&)
  0.00      0.03     0.00       11     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.03     0.00       10     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const
  0.00      0.03     0.00       10     0.00     0.00  std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::_Deque_iterator(std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**> const&)
  0.00      0.03     0.00       10     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.03     0.00       10     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.03     0.00       10     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&)
  0.00      0.03     0.00       10     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&)
  0.00      0.03     0.00       10     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
  0.00      0.03     0.00       10     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.03     0.00        9     0.00     0.00  AVLTreeInternals::AVLTreeBase<testing, Compare>::rotate(bool, bool, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*)
  0.00      0.03     0.00        9     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::empty() const
  0.00      0.03     0.00        9     0.00     0.00  std::stack<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> > >::empty() const
  0.00      0.03     0.00        9     0.00     0.00  std::deque<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, std::allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*> >::end()
  0.00      0.03     0.00        9     0.00     0.00  bool std::operator==<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>(std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**> const&, std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**> const&)
  0.00      0.03     0.00        8     0.00     0.00  AVLTreeInternals::AVLTreeBase<testing, Compare>::balanceRemove(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*)
  0.00      0.03     0.00        8     0.00     0.00  AVLTreeInternals::AVLTreeBase<testing, Compare>::remove(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, bool)
  0.00      0.03     0.00        8     0.00     0.00  AVLTreeInternals::AVLTreeBase<testing, Compare>::remove(testing)
  0.00      0.03     0.00        8     0.00     0.00  AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::getHeight(AVLTreeInternals::AVLTreeBase<int*, std::less<int> >::Node*)
  0.00      0.03     0.00        8     0.00     0.00  void __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::destroy<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**)
  0.00      0.03     0.00        8     0.00     0.00  void __gnu_cxx::new_allocator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*>::construct<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node* const&>(AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node* const&)
  0.00      0.03     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::new_allocator()
  0.00      0.03     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::~new_allocator()
  0.00      0.03     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::new_allocator()
  0.00      0.03     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData*>::~new_allocator()
  0.00      0.03     0.00        8     0.00     5.05  AVLTree<int*, std::less<int> >::TCompare(AVLTreeInternals::NodeData<int*> const&, AVLTreeInternals::NodeData<int*> const&) const
  0.00      0.03     0.00        8     0.00     0.00  std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_get_Tp_allocator() const
  0.00      0.03     0.00        8     0.00     0.00  std::_Deque_base<AVLTree<testing, Compare>::Iterator::IteratorNodeData, std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> >::_M_get_map_allocator() const
  0.00      0.03     0.00        8     0.00     0.00  std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_get_Tp_allocator() const
  0.00      0.03     0.00        8     0.00     0.00  std::_Deque_base<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData, std::allocator<AVLTree<int*, std::less<int> >::Iterator::IteratorNodeData> >::_M_get_map_allocator() const
  0.00      0.03     0.00        8     0.00     0.00  std::_Deque_iterator<AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node*&, AVLTreeInternals::AVLTreeBase<testing, Compare>::Node**>::operator*() const
  0.00      0.03     0.00        8     0.00     0.00  std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData*>::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData>(std::allocator<AVLTree<testing, Compare>::Iterator::IteratorNodeData> const&)
